scenario,scenario_type,scenario_group,fault_percentage,workload_users,checkout_error,checkout_success,checkout_success_rate,checkout_http_req_duration,iteration_duration_p(95),normalized_iteration_duration_p(95),rt_fc_GRPC_BACKOFF_MULTIPLIER,rt_fc_GRPC_INITIAL_BACKOFF,rt_fc_GRPC_MAX_ATTEMPTS,rt_fc_GRPC_MAX_BACKOFF,rt_cp_GRPC_BACKOFF_MULTIPLIER,rt_cp_GRPC_INITIAL_BACKOFF,rt_cp_GRPC_MAX_ATTEMPTS,rt_cp_GRPC_MAX_BACKOFF
retry-checkpay-300vu-25f-00256,retry,retry_all,25,300,303,697.0,0.697,1882.133126,31802.2965445,0.51988301386578,1.5,1.5,2.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00257,retry,retry_all,25,300,256,744.0,0.744,1793.8391525,29593.0740718,0.4269874836871637,1.5,1.5,2.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-25f-00258,retry,retry_all,25,300,256,744.0,0.744,1509.17123,27106.907339049994,0.32244673253819045,1.5,1.5,2.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00259,retry,retry_all,25,300,251,749.0,0.749,1598.152182,30787.98122245,0.4772320989966353,1.5,1.5,2.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00260,retry,retry_all,25,300,260,740.0,0.74,1698.3534915,26914.176581249998,0.3143426026242502,1.5,1.5,2.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-25f-00261,retry,retry_all,25,300,256,744.0,0.744,1892.5493965,32328.868481999994,0.5420248216355789,1.5,1.5,2.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00262,retry,retry_all,25,300,264,736.0,0.736,1500.682981,34205.914253799994,0.6209526635779912,1.5,1.5,2.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00263,retry,retry_all,25,300,254,746.0,0.746,1710.1872640000001,27102.8294699,0.32227526233934495,1.5,1.5,2.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-25f-00264,retry,retry_all,25,300,278,722.0,0.722,1590.02645,27910.703251749997,0.356245523012386,1.5,1.5,2.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00265,retry,retry_all,25,300,260,740.0,0.74,1793.6097875,33700.5536461,0.5997027703853405,1.5,1.5,2.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00266,retry,retry_all,25,300,278,722.0,0.722,1294.8455035,24900.4858412,0.22966898046790118,1.5,1.5,2.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-25f-00267,retry,retry_all,25,300,309,691.0,0.691,1601.982575,30670.4906738,0.4722917424039019,1.5,1.5,2.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00268,retry,retry_all,25,300,245,755.0,0.755,1295.769747,24238.4546235,0.20183124944578534,1.5,1.5,2.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00269,retry,retry_all,25,300,298,702.0,0.702,1692.931283,28517.867753599996,0.3817761651283239,1.5,1.5,2.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-25f-00270,retry,retry_all,25,300,282,718.0,0.718,1800.869297,28699.768637249996,0.3894249099855921,1.5,1.5,2.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00271,retry,retry_all,25,300,247,753.0,0.753,1490.626185,23954.999670699995,0.18991226054923935,1.5,1.5,2.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00272,retry,retry_all,25,300,263,737.0,0.737,1585.022107,26011.760400799998,0.2763969314387623,1.5,1.5,2.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-25f-00273,retry,retry_all,25,300,260,740.0,0.74,1307.3390285,24337.3245523,0.20598862814715851,1.5,1.5,2.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00274,retry,retry_all,25,300,282,718.0,0.718,1395.7546655,25546.620034499996,0.25683825798288984,1.5,1.5,2.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00275,retry,retry_all,25,300,303,697.0,0.697,1790.328964,27824.171879899997,0.3526069679259602,1.5,1.5,2.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-25f-00276,retry,retry_all,25,300,251,749.0,0.749,1506.638325,24502.892647499993,0.21295059606769556,1.5,1.5,2.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00277,retry,retry_all,25,300,268,732.0,0.732,1788.213377,31379.162490749997,0.5020906625994567,1.5,1.5,2.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00278,retry,retry_all,25,300,272,728.0,0.728,1494.7089114999999,24906.57273405,0.2299249280446748,1.5,1.5,2.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-25f-00279,retry,retry_all,25,300,269,731.0,0.731,1790.607417,30862.45393605,0.4803635999202418,1.5,1.5,2.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00280,retry,retry_all,25,300,275,725.0,0.725,1599.274747,27798.266085549996,0.351517655948294,1.5,1.5,2.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00281,retry,retry_all,25,300,248,752.0,0.752,1685.1281085,28931.788910249998,0.39918112355795393,1.5,1.5,2.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-25f-00282,retry,retry_all,25,300,287,713.0,0.713,1689.58644,28408.202453149992,0.3771648521648767,1.5,1.5,2.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00283,retry,retry_all,25,300,262,738.0,0.738,1894.4049965,31173.504074549997,0.493442937961184,1.5,1.5,2.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00284,retry,retry_all,25,300,261,739.0,0.739,1382.243441,24007.529959049996,0.19212110508482158,1.5,1.5,2.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-25f-00285,retry,retry_all,25,300,251,749.0,0.749,1611.840542,27004.430090949998,0.3181376697746471,1.5,1.5,2.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00286,retry,retry_all,25,300,253,747.0,0.747,1496.30237,23487.55755855,0.17025680105044283,1.5,1.5,2.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00287,retry,retry_all,25,300,242,758.0,0.758,1486.6852990000002,27419.857873849993,0.33560598028674216,1.5,1.5,2.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-25f-00288,retry,retry_all,25,300,275,725.0,0.725,1907.850528,29904.61697319999,0.44008754190066096,1.5,1.5,2.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00289,retry,retry_all,25,300,267,733.0,0.733,1296.653865,23545.48417075,0.17269255544741563,2.0,1.5,2.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00290,retry,retry_all,25,300,266,734.0,0.734,1784.0756365,26277.121774,0.28755510394377615,2.0,1.5,2.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-25f-00291,retry,retry_all,25,300,246,754.0,0.754,1685.858328,27243.9365376,0.32820866924060693,2.0,1.5,2.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00292,retry,retry_all,25,300,274,726.0,0.726,1408.9115355,24392.70914095,0.2083174930713317,2.0,1.5,2.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00293,retry,retry_all,25,300,257,743.0,0.743,1999.416463,31614.489367849998,0.51198591546947,2.0,1.5,2.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-25f-00294,retry,retry_all,25,300,238,762.0,0.762,1598.7301404999998,27892.84865415,0.3554947555678784,2.0,1.5,2.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00295,retry,retry_all,25,300,288,712.0,0.712,1582.3464235000001,27890.51726145,0.3553967229054385,2.0,1.5,2.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00296,retry,retry_all,25,300,278,722.0,0.722,1482.7036914999999,27144.405041149996,0.32402347230075595,2.0,1.5,2.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-25f-00297,retry,retry_all,25,300,298,702.0,0.702,1689.8804559999999,27498.679183199998,0.33892033518396203,2.0,1.5,2.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00298,retry,retry_all,25,300,244,756.0,0.756,1683.9435065,31004.3778628,0.4863313549034507,2.0,1.5,2.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00299,retry,retry_all,25,300,258,742.0,0.742,1484.601591,23204.532348899997,0.15835588241085524,2.0,1.5,2.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-25f-00300,retry,retry_all,25,300,223,777.0,0.777,1598.824132,28004.655078999996,0.3601961006076663,2.0,1.5,2.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00301,retry,retry_all,25,300,269,731.0,0.731,1210.983817,22546.694880799998,0.13069449424118748,2.0,1.5,2.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00302,retry,retry_all,25,300,263,737.0,0.737,1801.227334,32454.423759849993,0.5473042917870591,2.0,1.5,2.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-25f-00303,retry,retry_all,25,300,265,735.0,0.735,1679.062102,26104.4526014,0.28029454303042617,2.0,1.5,2.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00304,retry,retry_all,25,300,305,695.0,0.695,1796.334808,29818.2717819,0.43645681551465615,2.0,1.5,2.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00305,retry,retry_all,25,300,247,753.0,0.753,1619.196779,30006.737167099996,0.4443815909027473,2.0,1.5,2.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-25f-00306,retry,retry_all,25,300,248,752.0,0.752,1308.92851,29616.461754649994,0.4279709116691107,2.0,1.5,2.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00307,retry,retry_all,25,300,289,711.0,0.711,1318.585686,21200.383550349998,0.07408348906940805,2.0,1.5,2.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00308,retry,retry_all,25,300,250,750.0,0.75,1607.9907684999998,31684.85555695,0.5149447412662692,2.0,1.5,2.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-25f-00309,retry,retry_all,25,300,276,724.0,0.724,1591.58739,26757.814883299998,0.30776775422840624,2.0,1.5,2.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00310,retry,retry_all,25,300,286,714.0,0.714,1807.428168,32063.113985049993,0.5308501186816703,2.0,1.5,2.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00311,retry,retry_all,25,300,263,737.0,0.737,1389.815903,25293.6038348,0.2461991873119382,2.0,1.5,2.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-25f-00312,retry,retry_all,25,300,253,747.0,0.747,1993.338042,34213.360314,0.621265762742321,2.0,1.5,2.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00313,retry,retry_all,25,300,269,731.0,0.731,1906.384137,32612.29282605,0.5539425234657047,2.0,1.5,2.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00314,retry,retry_all,25,300,278,722.0,0.722,1989.0296325,35936.825823299994,0.6937357127855656,2.0,1.5,2.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-25f-00315,retry,retry_all,25,300,255,745.0,0.745,1524.487599,23697.48159035,0.17908389043246434,2.0,1.5,2.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00316,retry,retry_all,25,300,260,740.0,0.74,1407.8186660000001,27115.5826241,0.3228115193417512,2.0,1.5,2.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00317,retry,retry_all,25,300,264,736.0,0.736,1785.615229,29403.60052375,0.4190203160893178,2.0,1.5,2.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-25f-00319,retry,retry_all,25,300,423,577.0,0.577,1488.123371,26883.121532549998,0.31303676980326517,2.0,1.5,2.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00318,retry,retry_all,25,300,240,760.0,0.76,1596.569213,26590.085779549998,0.30071491812349477,2.0,1.5,2.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00320,retry,retry_all,25,300,425,575.0,0.575,1413.594198,25679.2655519,0.26241586540675,2.0,1.5,2.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-25f-00321,retry,retry_all,25,300,399,601.0,0.601,1798.326503,29414.86152044999,0.41949382940529767,2.0,1.5,2.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00322,retry,retry_all,25,300,446,554.0,0.554,1300.689699,23438.373643649997,0.16818866807272967,2.0,1.5,2.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00323,retry,retry_all,25,300,343,657.0,0.657,1500.874044,25042.655858149996,0.235647083290625,2.0,1.5,2.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-25f-00324,retry,retry_all,25,300,458,542.0,0.542,1497.0032545,27096.398455599996,0.3220048448099347,2.0,1.5,2.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00325,retry,retry_all,25,300,431,569.0,0.569,1614.745801,28193.76135855,0.3681478249432574,1.0,0.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00326,retry,retry_all,25,300,417,583.0,0.583,1497.33663,25923.646200349995,0.2726918200395178,1.0,0.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-25f-00327,retry,retry_all,25,300,432,568.0,0.568,1403.746429,26787.240229799998,0.30900505974995757,1.0,0.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00328,retry,retry_all,25,300,452,548.0,0.548,1414.7915979999998,26548.814983449996,0.29897952364331926,1.0,0.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00329,retry,retry_all,25,300,428,572.0,0.572,1307.8542005,22901.3981154,0.1456094000242918,1.0,0.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-25f-00330,retry,retry_all,25,300,431,569.0,0.569,1492.985961,26987.73927375,0.31743583809763487,1.0,0.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00331,retry,retry_all,25,300,446,554.0,0.554,1509.847919,26403.709634049996,0.2928779931135342,1.0,0.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00332,retry,retry_all,25,300,436,564.0,0.564,1403.3769405,24218.173967999996,0.20097846876465258,1.0,0.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-25f-00333,retry,retry_all,25,300,460,540.0,0.54,1391.098884,25681.5548445,0.26251212780333466,1.0,0.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00334,retry,retry_all,25,300,423,577.0,0.577,1491.758318,27003.645512349995,0.31810467905238404,1.0,0.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00335,retry,retry_all,25,300,433,567.0,0.567,1401.095316,27100.67880255,0.32218482899178263,1.0,0.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-25f-00336,retry,retry_all,25,300,433,567.0,0.567,1419.885185,24421.043701099996,0.20950893215002936,1.0,0.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00337,retry,retry_all,25,300,415,585.0,0.585,1707.138908,30187.738548049998,0.4519925125976831,1.0,0.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00338,retry,retry_all,25,300,436,564.0,0.564,1414.6535290000002,24913.412315299993,0.23021252539363762,1.0,0.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-25f-00339,retry,retry_all,25,300,426,574.0,0.574,1605.710176,25685.675275949998,0.2626853877030697,1.0,0.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00340,retry,retry_all,25,300,439,561.0,0.561,1309.742421,27105.588141499997,0.32239126163956805,1.0,0.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00341,retry,retry_all,25,300,418,582.0,0.582,1902.0831859999998,32100.08173055,0.5324045743148932,1.0,0.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-25f-00342,retry,retry_all,25,300,260,740.0,0.74,1802.8647945,26901.77416795,0.3138210939155371,1.0,0.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00343,retry,retry_all,25,300,275,725.0,0.725,1504.883143,26093.577269799996,0.2798372465347881,1.0,0.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00344,retry,retry_all,25,300,217,783.0,0.783,1600.267438,27126.013343149996,0.32325012033747136,1.0,0.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-25f-00345,retry,retry_all,25,300,260,740.0,0.74,1598.1787615,25211.571711649998,0.24274982100054826,1.0,0.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00346,retry,retry_all,25,300,261,739.0,0.739,1789.150504,29344.41547399999,0.4165316456891587,1.0,0.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00347,retry,retry_all,25,300,251,749.0,0.749,1409.241324,23464.40931565,0.16928344127184566,1.0,0.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-25f-00348,retry,retry_all,25,300,263,737.0,0.737,1563.533988,27813.498719999996,0.3521581725421345,1.0,0.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00349,retry,retry_all,25,300,252,748.0,0.748,1601.2710905,25603.478487599994,0.25922909738957256,1.0,0.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00350,retry,retry_all,25,300,242,758.0,0.758,1408.9415615,26210.88175755,0.2847697794582604,1.0,0.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-25f-00351,retry,retry_all,25,300,246,754.0,0.754,1298.6257775,25039.997874899993,0.23553531783184206,1.0,0.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00352,retry,retry_all,25,300,266,734.0,0.734,1603.8339624999999,26834.43763945,0.31098966222737845,1.0,0.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00353,retry,retry_all,25,300,254,746.0,0.746,1296.3784535,24090.78006385,0.1956216862704594,1.0,0.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-25f-00354,retry,retry_all,25,300,261,739.0,0.739,1600.488754,27907.4356467,0.3561081235846304,1.0,0.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00355,retry,retry_all,25,300,249,751.0,0.751,1497.142927,25493.7587158,0.2546154939619465,1.0,0.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00356,retry,retry_all,25,300,266,734.0,0.734,1689.512421,25403.426296550002,0.25081710874622404,1.0,0.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-25f-00357,retry,retry_all,25,300,236,764.0,0.764,1590.1753015,27303.50639575,0.3307135204377551,1.0,0.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00358,retry,retry_all,25,300,260,740.0,0.74,1500.411917,28446.24295385,0.3787644160496621,1.0,0.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00359,retry,retry_all,25,300,258,742.0,0.742,1908.7833265,27887.376170049996,0.3552646432463962,1.0,0.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-25f-00360,retry,retry_all,25,300,217,783.0,0.783,1512.193472,26302.366712449995,0.2886166276113191,1.0,0.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00361,retry,retry_all,25,300,275,725.0,0.725,1498.724072,26098.37208875,0.280038863734493,1.5,0.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00362,retry,retry_all,25,300,260,740.0,0.74,1698.0506485,27113.548344549996,0.32272597998133623,1.5,0.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-25f-00363,retry,retry_all,25,300,269,731.0,0.731,1521.903033,26629.362652199994,0.3023664701757062,1.5,0.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00364,retry,retry_all,25,300,251,749.0,0.749,1704.101641,28012.4205309,0.36052262986410905,1.5,0.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00365,retry,retry_all,25,300,264,736.0,0.736,1788.399295,29300.065567249996,0.41466677777665834,1.5,0.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-25f-00366,retry,retry_all,25,300,265,735.0,0.735,1712.485565,28593.11299775,0.38494015016609656,1.5,0.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-25f-00367,retry,retry_all,25,300,235,765.0,0.765,1306.466708,24298.05892135,0.20433754879685642,1.5,0.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00368,retry,retry_all,25,300,265,735.0,0.735,1552.885498,27503.120593299995,0.3391070919054232,1.5,0.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-25f-00369,retry,retry_all,25,300,257,743.0,0.743,1294.286845,23800.559919149997,0.1834182280205203,1.5,0.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-25f-00370,retry,retry_all,25,300,291,709.0,0.709,1407.867838,24316.28833955,0.20510407706164777,1.5,0.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00371,retry,retry_all,25,300,249,751.0,0.751,1495.673821,27083.38795055,0.3214577664692759,1.5,0.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-25f-00372,retry,retry_all,25,300,217,783.0,0.783,1607.995733,27717.33921184999,0.34811476423821996,1.5,0.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-25f-00373,retry,retry_all,25,300,267,733.0,0.733,1614.084201,25499.85106755,0.25487167107984415,1.5,0.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00374,retry,retry_all,25,300,240,760.0,0.76,1408.865554,24310.828301449994,0.20487448808164996,1.5,0.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-25f-00375,retry,retry_all,25,300,255,745.0,0.745,1787.240101,29590.151504449997,0.4268645927394134,1.5,0.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-25f-00376,retry,retry_all,25,300,249,751.0,0.751,1701.542122,27207.012886699995,0.3266560677399107,1.5,0.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00377,retry,retry_all,25,300,273,727.0,0.727,1400.157808,26001.382121599996,0.275960535484738,1.5,0.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-25f-00378,retry,retry_all,25,300,275,725.0,0.725,1420.12217,25819.064894949996,0.26829428383302095,1.5,0.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-25f-00379,retry,retry_all,25,300,256,744.0,0.744,1782.0602825,31393.7368614,0.5027034998783103,1.5,0.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00380,retry,retry_all,25,300,228,772.0,0.772,1682.690873,29105.985225299995,0.406505899238854,1.5,0.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-25f-00381,retry,retry_all,25,300,262,738.0,0.738,1607.732058,27217.80570054999,0.327109894449128,1.5,0.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-25f-00382,retry,retry_all,25,300,258,742.0,0.742,1493.4173345,25624.243278049995,0.2601022354468472,1.5,0.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00383,retry,retry_all,25,300,267,733.0,0.733,1591.226453,28093.846782949997,0.36394651991959887,1.5,0.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-25f-00384,retry,retry_all,25,300,267,733.0,0.733,1387.850507,24865.691929599998,0.22820593231181402,1.5,0.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-25f-00385,retry,retry_all,25,300,257,743.0,0.743,1684.377902,26988.8330353,0.31748182964458477,1.5,0.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00386,retry,retry_all,25,300,250,750.0,0.75,1602.1083414999998,23614.738938249997,0.17560464711034635,1.5,0.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-25f-00387,retry,retry_all,25,300,248,752.0,0.752,1295.5451155,25287.126358,0.24592681608224481,1.5,0.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-25f-00388,retry,retry_all,25,300,263,737.0,0.737,1407.984687,25697.2673458,0.2631728223041071,1.5,0.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00389,retry,retry_all,25,300,272,728.0,0.728,1395.3440504999999,26873.649195399994,0.3126384677796103,1.5,0.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-25f-00390,retry,retry_all,25,300,264,736.0,0.736,1613.822851,27110.605444849996,0.3226022340792045,1.5,0.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-25f-00391,retry,retry_all,25,300,258,742.0,0.742,1850.8143805,28202.958534549998,0.3685345567238832,1.5,0.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00392,retry,retry_all,25,300,250,750.0,0.75,1394.543469,25157.919272149997,0.24049379116456823,1.5,0.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-25f-00393,retry,retry_all,25,300,257,743.0,0.743,1718.870629,28905.778322399994,0.39808740512151664,1.5,0.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-25f-00394,retry,retry_all,25,300,260,740.0,0.74,1593.2982834999998,26303.515102399997,0.2886649162262393,1.5,0.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00395,retry,retry_all,25,300,277,723.0,0.723,1792.865792,29730.39892785,0.4327618524830216,1.5,0.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-25f-00396,retry,retry_all,25,300,256,744.0,0.744,1706.4613475,29792.6915845,0.4353811945534759,1.5,0.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-25f-00397,retry,retry_all,25,300,232,768.0,0.768,1520.3962415,27383.686088399998,0.3340849939540358,2.0,0.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-25f-00398,retry,retry_all,25,300,255,745.0,0.745,1385.190508,26302.909980700002,0.28863947148183794,2.0,0.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-25f-00399,retry,retry_all,25,300,253,747.0,0.747,1514.034838,26711.437902599995,0.30581764994355126,2.0,0.5,3.0,15.0,2.0,0.5,2.0,15.0
